Sentence,Sentiment
Trade momentum rose in September for the first time in four months https://t.co/dsCS1fltgF,neutral
Europcar nears rescue deal with lenders - source #economy #MarketScreener https://t.co/lyXOp5Y9EN https://t.co/xoHOEANJBt,neutral
user: AAP recent trip to Thailand...even the taxi drivers have iphones ! ~~ wait till they get into China!,positive
"The employer-employee talks concerned about 500 people , that is , the whole staff in Finland .",neutral
21Vianet Group misses on revenue,negative
"In a newly issued market update, the energy producer received an analyst downgrade for the latest fiscal period, weakening investor confidence; this was update reference N02555.",negative
$COST short finally making gains. I will take half my gains at 147,negative
"Apple breaks ground on new $1 billion Austin campus, as President Trump is set to arrive for tour",neutral
Watch 19.50 for EXP ahead of an expected earnings beat next week,positive
Philip Morris now sees full-year add. EPS $5.50; FactSet consensus $5.60,neutral
Mexican president's nationalist oil vision fuels standoff with Saudis https://t.co/ps9r1I9rb1 https://t.co/ZSeWOI4XkO,neutral
H broke support today and may drop out of the channel tomorrow... if it does watch out.,negative
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive
WATCH: Trump participates in a small business round table discussion  https://t.co/hMmj9OaAw3,neutral
. user: AAP hits 491.50. Hedge fund margin (leverage) highest level since 2004. The question is how many hedge funds blew up today?,positive
"Stocks face 50% odds of correction in 2020, Vanguards Davis says",negative
"SPY, ES, We trade what we see,,,turn of CNBC noise or nonsense,,trust ur technicals...",negative
Outokumpu 's chief executive Juha Rantanen expressed his confidence in China market .,positive
GV Over 2.80,positive
"Following its recent business review, the industrial firm recorded stronger sales across its major business units, signaling improving momentum; this was update reference P00839.",positive
"The decision of Tekes was based on , among other , the following grounds : the project has a significant impact on the business development of the company .",neutral
V can only appreciate!!!!!,positive
$FB - Facebook built app for real-time face recognition - report https://t.co/MFOuEHJp1Z,neutral
"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",positive
"ES, S  PAT TWO, update",negative
"Currently , the company uses eight similar reach stackers and four empty container handlers by Konecranes .",neutral
HAO ong Setup (perhaps my best recent winner; long this name) (needs to clear 8.44 and .50):,positive
"According to its newest filing, the manufacturer recorded stronger sales for its domestic operations, signaling improving momentum; this was update reference P02426.",positive
Brookfield Asset Management loses a bull,neutral
"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .",neutral
Domino's Pizza +2% after Goldman Sachs warms up,positive
Trayport to provide trading platform for Bulgaria's gas bourse,neutral
APO - eversal confirmed with increasing volume.,positive
"SK 6.75 printed AH, this baby's gonna pop tomorrow. Share buy back, euro expansion, fast growing company here :)",positive
"Hedge Funds Are Selling Greif, Inc. (GEF)",negative
Vice President Mike Pence made an unannounced visit to Iraq on Saturday aimed at reassuring Kurdish allies in the U https://t.co/Lj34teAEUG,neutral
"During the latest reporting period, the electronics maker warned about rising costs for the current quarter, weakening investor confidence; this was update reference N02341.",negative
Bernie Sanders has unveiled a plan to expand broadband internet access as part of a push to boost the economy and r https://t.co/ioo9NksE4f,neutral
$GLD http://stks.co/44ow On closer inspection.  Resistance 10 points north at 200d and downward trendline. Chart 2 of 2.,negative
Germany Fines Steelmakers 646 Million Euros for Price Fixing,negative
Ten Entertainment : Treasury Sanctions Individuals for Roles in Atrocities and Other Abuses #TenEntertainment https://t.co/O82sqX2Jdk,neutral
Ã¢â¬ÅYou are playing with fire when you are investing in something that will have three times the volatility of the S&amp;PÃ¢â¬Â¦ https://t.co/nUjx4fHTcR,positive
$FCX: Freeport-McMoRan builds on this week's strength https://t.co/pqfa347iBh,neutral
"T-Mobile names Mike Sievert as CEO effective May 1, 2020, replacing John Legere",neutral
BA for a flush down,negative
GyPSii service supports ten different languages including Korean and Russian .,neutral
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive
The salary information released by Intel today isnt flattering  and is information the company didn't have to sha https://t.co/FogrP4UOV5,neutral
B2B software investor Osage seeks $135m for Fund V,neutral
"In its latest update, the media company posted a quarterly loss for the current financial year, and investors reacted negatively; this was update reference N03767.",negative
Commerzbank told to speed up restructuring by ECB https://t.co/DfFV4bgnfi,neutral
"According to its newest filing, the e-commerce platform reported slower order growth for the latest fiscal period, weakening investor confidence; this was update reference N01474.",negative
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,neutral
"""They All Knew!"" - Chinese Furious At Virus-Fighting Officials Who Lied About Human Transmission https://t.co/YxHOkI21u1",neutral
JCP 38.24% short float,positive
Pope Francis Isn't Infallible on Economics,neutral
"During the latest reporting period, the logistics company lost a major customer contract for the latest fiscal period, putting pressure on the outlook; this was update reference N03006.",negative
NVDA confirmed my previous analyse & broke decisively above its 200SMA. Bullish setup,positive
"Following its recent business review, the software firm lowered its revenue forecast for the current quarter, weakening investor confidence; this was update reference N02673.",negative
"In its latest investor communication, the retail company reported declining demand for its domestic operations, signaling weaker momentum; this was update reference N02126.",negative
HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,neutral
